DISTRICT,CS_NONPROF_ASSET,FISCALYR,CS_NONPROF_FUNC,CS_NONPROF_OBJ,FIN_UNIT,CS_NONPROF_PGMIN,ACTAMT,DTUPDATE
057830,420,2009,51,6141,002,99,1787,08MAR2010
057830,420,2009,51,6142,001,99,4050,08MAR2010
057830,420,2009,51,6142,002,99,14332,08MAR2010
057830,420,2009,51,6145,001,99,1732,08MAR2010
057830,420,2009,51,6145,002,99,1890,08MAR2010
057830,420,2009,51,6146,001,99,1497,08MAR2010
057830,420,2009,51,6146,002,99,1547,08MAR2010
057830,420,2009,51,6219,001,99,104,08MAR2010
057830,420,2009,51,6219,002,99,215,08MAR2010
057830,420,2009,51,6249,001,99,15146,08MAR2010
057830,420,2009,51,6249,002,99,9727,08MAR2010
057830,420,2009,51,6249,999,99,1996,08MAR2010
057830,420,2009,51,6259,001,99,116075,08MAR2010
057830,420,2009,51,6259,002,99,115620,08MAR2010
057830,420,2009,51,6259,999,99,39297,08MAR2010
057830,420,2009,51,6269,001,99,277037,08MAR2010
057830,420,2009,51,6269,002,99,152198,08MAR2010
057830,420,2009,51,6299,001,99,57655,08MAR2010
057830,420,2009,51,6299,002,24,396,08MAR2010
057830,420,2009,51,6299,002,99,21346,08MAR2010
057830,420,2009,51,6299,750,99,288,08MAR2010
057830,420,2009,51,6299,999,99,1008,08MAR2010
057830,420,2009,51,6319,001,99,31676,08MAR2010
057830,420,2009,51,6319,002,99,3316,08MAR2010
057830,420,2009,51,6319,999,99,214,08MAR2010
057830,420,2009,51,6399,001,99,36333,08MAR2010
057830,420,2009,51,6399,002,99,20240,08MAR2010
057830,420,2009,51,6399,999,99,1456,08MAR2010
057830,420,2009,51,6429,001,99,6694,08MAR2010
057830,420,2009,51,6429,999,99,26113,08MAR2010
057830,420,2009,51,6494,001,99,1310,08MAR2010
057830,420,2009,51,6494,002,99,1549,08MAR2010
057830,420,2009,51,6494,999,99,107,08MAR2010
057830,420,2009,52,6119,001,99,2386,08MAR2010
057830,420,2009,52,6119,002,99,2386,08MAR2010
057830,420,2009,52,6129,001,99,10838,08MAR2010
057830,420,2009,52,6129,002,99,27083,08MAR2010
057830,420,2009,52,6141,001,99,190,08MAR2010
057830,420,2009,52,6141,002,99,425,08MAR2010
057830,420,2009,52,6142,001,99,225,08MAR2010
057830,420,2009,52,6142,002,99,225,08MAR2010
057830,420,2009,52,6145,001,99,321,08MAR2010
057830,420,2009,52,6145,002,99,484,08MAR2010
057830,420,2009,52,6146,001,99,596,08MAR2010
057830,420,2009,52,6146,002,99,664,08MAR2010
057830,420,2009,52,6299,999,99,1750,08MAR2010
057830,420,2009,52,6399,001,99,1721,08MAR2010
057830,420,2009,52,6399,750,99,1184,08MAR2010
057830,420,2009,52,6499,750,99,37,08MAR2010
057830,420,2009,53,6119,001,99,9748,08MAR2010
057830,420,2009,53,6119,002,99,9748,08MAR2010
057830,420,2009,53,6129,001,99,8774,08MAR2010
057830,420,2009,53,6129,002,99,8774,08MAR2010
057830,420,2009,53,6139,001,99,4442,08MAR2010
057830,420,2009,53,6139,002,99,60,08MAR2010
057830,420,2009,53,6141,001,99,284,08MAR2010
057830,420,2009,53,6141,002,99,227,08MAR2010
057830,420,2009,53,6142,001,99,1350,08MAR2010
057830,420,2009,53,6142,002,99,1350,08MAR2010
057830,420,2009,53,6145,001,99,384,08MAR2010
057830,420,2009,53,6145,002,99,314,08MAR2010
057830,420,2009,53,6146,001,99,102,08MAR2010
057830,420,2009,53,6146,002,99,102,08MAR2010
057830,420,2009,53,6299,001,99,4706,08MAR2010
057830,420,2009,53,6299,002,99,5390,08MAR2010
057830,420,2009,53,6299,750,99,887,08MAR2010
057830,420,2009,53,6319,002,99,150,08MAR2010
057830,420,2009,53,6399,001,11,3627,08MAR2010
057830,420,2009,53,6399,001,99,14332,08MAR2010
057830,420,2009,53,6399,002,25,291,08MAR2010
057830,420,2009,53,6399,002,99,16124,08MAR2010
057830,420,2009,53,6399,701,99,168,08MAR2010
057830,420,2009,53,6399,750,99,7824,08MAR2010
057830,420,2009,53,6399,999,99,20455,08MAR2010
057830,420,2009,53,6411,750,99,3882,08MAR2010
057830,420,2009,61,6399,001,99,130,08MAR2010
057830,420,2009,61,6499,002,99,50,08MAR2010
057830,429,2009,00,5829,000,00,47950,08MAR2010
057830,429,2009,11,6119,001,11,32712,08MAR2010
057830,429,2009,11,6119,002,11,1997,08MAR2010
057830,429,2009,11,6121,001,11,7858,08MAR2010
057830,429,2009,11,6121,002,11,437,08MAR2010
057830,429,2009,11,6141,001,11,805,08MAR2010
057830,429,2009,11,6141,002,11,159,08MAR2010
057830,429,2009,11,6145,001,11,440,08MAR2010
057830,429,2009,11,6145,002,11,83,08MAR2010
057830,429,2009,11,6146,001,11,199,08MAR2010
057830,429,2009,11,6146,002,11,2,08MAR2010
057838,199,2009,00,3600,000,00,-3284337,08MAR2010
057838,199,2009,00,5742,000,00,-1600,08MAR2010
057838,199,2009,00,5744,000,00,227500,08MAR2010
057838,199,2009,00,5749,000,00,8707,08MAR2010
057838,199,2009,11,6119,001,11,5076,08MAR2010
057838,199,2009,11,6119,002,11,1000,08MAR2010
057838,199,2009,11,6141,001,11,63,08MAR2010
057838,199,2009,11,6141,002,11,15,08MAR2010
057838,199,2009,11,6142,001,11,9,08MAR2010
057838,199,2009,11,6145,001,11,4,08MAR2010
057838,199,2009,11,6146,001,11,332,08MAR2010
057838,199,2009,11,6146,002,11,81,08MAR2010
057838,199,2009,11,6269,002,11,722,08MAR2010
057838,199,2009,11,6399,002,11,8428,08MAR2010
057838,199,2009,11,6411,002,11,-441,08MAR2010
057838,199,2009,11,6412,002,11,16500,08MAR2010
057838,199,2009,11,6494,002,11,1081,08MAR2010
057838,199,2009,11,6499,001,11,650,08MAR2010
057838,199,2009,11,6499,002,11,1083,08MAR2010
057838,199,2009,12,6329,002,11,236,08MAR2010
057838,199,2009,12,6399,001,11,1543,08MAR2010
057838,199,2009,13,6399,001,11,199,08MAR2010
057838,199,2009,13,6399,002,11,18,08MAR2010
057838,199,2009,13,6411,001,11,2940,08MAR2010
057838,199,2009,13,6411,002,11,8308,08MAR2010
057838,199,2009,13,6499,001,11,380,08MAR2010
057838,199,2009,13,6499,002,11,1063,08MAR2010
057838,199,2009,23,6119,001,11,1020,08MAR2010
057838,199,2009,23,6119,002,11,364,08MAR2010
057838,199,2009,23,6119,006,11,1116,08MAR2010
057838,199,2009,23,6141,001,11,15,08MAR2010
057838,199,2009,23,6141,002,11,5,08MAR2010
057838,199,2009,23,6141,006,11,16,08MAR2010
057838,199,2009,23,6145,001,11,1,08MAR2010
057838,199,2009,23,6145,002,11,0,08MAR2010
057838,199,2009,23,6145,006,11,1,08MAR2010
057838,199,2009,23,6146,001,11,83,08MAR2010
057838,199,2009,23,6146,002,11,30,08MAR2010
057838,199,2009,23,6146,006,11,91,08MAR2010
057838,199,2009,23,6329,002,11,292,08MAR2010
057838,199,2009,23,6399,001,11,677,08MAR2010
057838,199,2009,23,6411,002,11,23,08MAR2010
057838,199,2009,23,6495,002,11,574,08MAR2010
057838,199,2009,23,6499,001,11,14,08MAR2010
057838,199,2009,23,6499,002,11,1332,08MAR2010
057838,199,2009,41,6119,750,99,131661,08MAR2010
057838,199,2009,41,6129,750,99,45291,08MAR2010
057838,199,2009,41,6139,750,99,994,08MAR2010
057838,199,2009,41,6141,750,99,2483,08MAR2010
057838,199,2009,41,6142,750,99,7777,08MAR2010
057838,199,2009,41,6145,750,99,288,08MAR2010
057838,199,2009,41,6146,750,99,16787,08MAR2010
057838,199,2009,41,6149,750,99,437,08MAR2010
057838,199,2009,51,6499,001,99,4008,08MAR2010
057838,199,2009,52,6249,001,99,200,08MAR2010
057838,199,2009,52,6249,002,99,200,08MAR2010
057838,199,2009,61,6129,001,99,570,08MAR2010
057838,199,2009,61,6141,001,99,44,08MAR2010
057838,199,2009,61,6145,001,99,4,08MAR2010
057838,199,2009,81,6119,750,99,23332,08MAR2010
057838,199,2009,81,6129,750,99,11192,08MAR2010
057838,199,2009,81,6141,750,99,388,08MAR2010
057838,199,2009,81,6142,750,99,1001,08MAR2010
057838,199,2009,81,6145,750,99,54,08MAR2010
057838,199,2009,81,6146,750,99,2162,08MAR2010
057838,199,2009,81,6149,750,99,175,08MAR2010
057838,211,2009,00,3600,000,00,17284,08MAR2010
057838,211,2009,00,5939,000,00,332882,08MAR2010
057838,211,2009,11,6129,001,11,22769,08MAR2010
057838,211,2009,11,6141,001,11,313,08MAR2010
057838,211,2009,11,6142,001,11,3502,08MAR2010
057838,211,2009,11,6145,001,11,67,08MAR2010
057838,211,2009,11,6146,001,11,1851,08MAR2010
057838,211,2009,11,6219,001,11,600,08MAR2010
057838,211,2009,11,6329,001,11,2139,08MAR2010
057838,211,2009,11,6339,001,11,2436,08MAR2010
057838,211,2009,11,6339,001,25,981,08MAR2010
057838,211,2009,11,6339,002,11,7134,08MAR2010
057838,211,2009,11,6399,001,11,16154,08MAR2010
057838,211,2009,11,6399,002,11,71813,08MAR2010
057838,211,2009,11,6399,002,25,612,08MAR2010
057838,211,2009,11,6412,001,11,1876,08MAR2010
057838,211,2009,11,6412,002,11,18280,08MAR2010
057838,211,2009,11,6494,002,11,7177,08MAR2010
057838,211,2009,12,6329,001,11,3154,08MAR2010
057838,211,2009,13,6499,001,11,77,08MAR2010
057838,211,2009,23,6399,001,99,704,08MAR2010
057838,224,2009,00,3600,000,00,24610,08MAR2010
057838,224,2009,00,5929,000,00,74112,08MAR2010
057838,224,2009,11,6119,001,23,31712,08MAR2010
057838,224,2009,11,6119,006,23,21189,08MAR2010
057838,224,2009,11,6141,001,23,401,08MAR2010
057838,224,2009,11,6141,006,23,304,08MAR2010
057838,224,2009,11,6142,001,23,2306,08MAR2010
057838,224,2009,11,6142,006,23,895,08MAR2010
057838,224,2009,11,6145,001,23,140,08MAR2010
057838,224,2009,11,6145,006,23,126,08MAR2010
057838,224,2009,11,6146,001,23,1102,08MAR2010
057838,224,2009,11,6146,006,23,117,08MAR2010
057838,240,2009,00,3600,000,00,-88140,08MAR2010
057838,240,2009,00,5749,000,00,16759,08MAR2010
057838,240,2009,00,5921,000,00,66799,08MAR2010
057838,240,2009,00,5922,000,00,265827,08MAR2010
057838,240,2009,35,6341,001,99,139054,08MAR2010
057838,240,2009,35,6341,002,99,177642,08MAR2010
057838,240,2009,35,6342,001,99,3401,08MAR2010
057838,240,2009,35,6342,002,99,3855,08MAR2010
057838,240,2009,35,6499,001,99,667,08MAR2010
057838,240,2009,35,6499,002,99,345,08MAR2010
057838,255,2009,00,3600,000,00,-6385,08MAR2010
057838,255,2009,00,5939,000,00,57982,08MAR2010
057838,255,2009,11,6119,001,11,17000,08MAR2010
057838,255,2009,11,6119,002,11,3500,08MAR2010
057838,255,2009,11,6119,006,11,13500,08MAR2010
057838,255,2009,11,6129,006,11,1000,08MAR2010
057838,255,2009,11,6141,001,11,247,08MAR2010
057838,255,2009,11,6141,002,11,51,08MAR2010
057838,255,2009,11,6141,006,11,210,08MAR2010
057838,255,2009,11,6146,001,11,1382,08MAR2010
057838,255,2009,11,6146,002,11,285,08MAR2010
057838,255,2009,11,6146,006,11,1179,08MAR2010
057838,255,2009,11,6399,001,11,1420,08MAR2010
057838,255,2009,13,6411,001,11,2316,08MAR2010
057838,255,2009,13,6411,002,11,8496,08MAR2010
057838,255,2009,23,6119,001,99,500,08MAR2010
057838,255,2009,23,6119,002,99,500,08MAR2010
057838,255,2009,23,6141,001,99,7,08MAR2010
057838,255,2009,23,6141,002,99,7,08MAR2010
057838,255,2009,23,6146,001,99,41,08MAR2010
057838,255,2009,23,6146,002,99,41,08MAR2010
057838,258,2009,00,3600,000,00,-18768,08MAR2010
057838,263,2009,00,3600,000,00,5295,08MAR2010
057838,263,2009,00,5939,000,00,9303,08MAR2010
057838,263,2009,11,6219,001,25,1890,08MAR2010
057838,263,2009,11,6219,002,25,4721,08MAR2010
057838,263,2009,11,6219,999,25,117,08MAR2010
057838,263,2009,11,6399,001,25,637,08MAR2010
057838,263,2009,11,6399,002,25,1662,08MAR2010
057838,263,2009,13,6411,001,11,266,08MAR2010
057838,263,2009,13,6499,001,11,10,08MAR2010
057838,265,2009,00,5939,000,00,1296,08MAR2010
057838,404,2002,00,3600,000,00,-2075,08MAR2010
057838,404,2009,00,3600,000,00,-5939,08MAR2010
057838,404,2009,00,5829,000,00,5943,08MAR2010
057838,404,2009,11,6399,001,11,3502,08MAR2010
057838,404,2009,11,6399,002,11,5121,08MAR2010
057838,411,2009,00,3600,000,00,51193,08MAR2010
057838,411,2009,00,5829,000,00,21673,08MAR2010
057838,420,2009,00,3600,000,00,-12868815,08MAR2010
057838,420,2009,00,5812,000,00,6290621,08MAR2010
057838,420,2009,00,5939,000,00,13443,08MAR2010
057838,420,2009,11,6112,001,11,16665,08MAR2010
057838,420,2009,11,6112,001,24,3102,08MAR2010
057838,420,2009,11,6112,002,11,800,08MAR2010
057838,420,2009,11,6112,006,11,9700,08MAR2010
057838,420,2009,11,6119,001,11,650632,08MAR2010
057838,420,2009,11,6119,001,23,7047,08MAR2010
057838,420,2009,11,6119,001,24,217911,08MAR2010
057838,420,2009,11,6119,002,11,233685,08MAR2010
057838,420,2009,11,6119,002,24,75988,08MAR2010
057838,420,2009,11,6119,006,11,800739,08MAR2010
057838,420,2009,11,6119,006,23,7406,08MAR2010
057838,420,2009,11,6119,006,24,253310,08MAR2010
057838,420,2009,11,6119,006,25,3000,08MAR2010
057838,420,2009,11,6129,001,11,69274,08MAR2010
057838,420,2009,11,6129,001,24,23700,08MAR2010
057838,420,2009,11,6129,002,11,4445,08MAR2010
057838,420,2009,11,6129,006,11,23170,08MAR2010
057838,420,2009,11,6129,006,24,7130,08MAR2010
057838,420,2009,11,6141,001,11,16117,08MAR2010
057838,420,2009,11,6141,001,23,87,08MAR2010
057838,420,2009,11,6141,001,24,511,08MAR2010
057838,420,2009,11,6141,002,11,4939,08MAR2010
057838,420,2009,11,6141,002,24,99,08MAR2010
057838,420,2009,11,6141,006,11,15996,08MAR2010
057838,420,2009,11,6141,006,23,105,08MAR2010
057838,420,2009,11,6141,006,24,13,08MAR2010
057838,420,2009,11,6141,006,25,42,08MAR2010
057838,420,2009,11,6142,001,11,67620,08MAR2010
057838,420,2009,11,6142,001,23,577,08MAR2010
057838,420,2009,11,6142,002,11,20265,08MAR2010
057838,420,2009,11,6142,006,11,72629,08MAR2010
057838,420,2009,11,6142,006,23,578,08MAR2010
057838,420,2009,11,6142,006,24,9,08MAR2010
057838,420,2009,11,6145,001,11,2619,08MAR2010
057838,420,2009,11,6145,001,24,83,08MAR2010
057838,420,2009,11,6145,002,11,809,08MAR2010
057838,420,2009,11,6145,002,24,9,08MAR2010
057838,420,2009,11,6145,006,11,3695,08MAR2010
057838,420,2009,11,6145,006,25,11,08MAR2010
057838,420,2009,11,6146,001,11,7276,08MAR2010
057838,420,2009,11,6146,001,23,39,08MAR2010
057838,420,2009,11,6146,001,24,198,08MAR2010
057838,420,2009,11,6146,002,11,6671,08MAR2010
057838,420,2009,11,6146,002,24,4,08MAR2010
057838,420,2009,11,6146,006,11,20885,08MAR2010
057838,420,2009,11,6146,006,23,41,08MAR2010
057838,420,2009,11,6146,006,24,5,08MAR2010
057838,420,2009,11,6146,006,25,148,08MAR2010
057838,420,2009,11,6149,001,11,385,08MAR2010
057838,420,2009,11,6149,002,11,-22,08MAR2010
057838,420,2009,11,6149,006,11,242,08MAR2010
057838,420,2009,11,6219,001,11,27348,08MAR2010
057838,420,2009,11,6219,001,23,52685,08MAR2010
057838,420,2009,11,6219,001,24,9275,08MAR2010
057838,420,2009,11,6219,002,11,10157,08MAR2010
057838,420,2009,11,6219,002,23,18400,08MAR2010
057838,420,2009,11,6269,002,11,2800,08MAR2010
057838,420,2009,11,6299,002,11,653,08MAR2010
057838,420,2009,11,6321,001,11,105,08MAR2010
057838,420,2009,11,6321,002,11,1696,08MAR2010
057838,420,2009,11,6329,002,11,4864,08MAR2010
057838,420,2009,11,6339,001,11,6752,08MAR2010
057838,420,2009,11,6339,002,11,13152,08MAR2010
057838,420,2009,11,6399,001,11,37115,08MAR2010
057838,420,2009,11,6399,001,23,1073,08MAR2010
057838,420,2009,11,6399,002,11,32941,08MAR2010
057838,420,2009,11,6399,002,23,1916,08MAR2010
057838,420,2009,11,6411,001,11,71,08MAR2010
057838,420,2009,11,6411,002,11,277,08MAR2010
057838,420,2009,11,6412,001,11,1029,08MAR2010
057838,420,2009,11,6412,002,11,3843,08MAR2010
057838,420,2009,11,6494,002,11,2386,08MAR2010
057838,420,2009,11,6495,002,11,3886,08MAR2010
057838,420,2009,11,6499,001,11,3398,08MAR2010
057838,420,2009,11,6499,002,11,3497,08MAR2010
057838,420,2009,12,6119,001,11,13167,08MAR2010
057838,420,2009,12,6119,006,11,17115,08MAR2010
057838,420,2009,12,6129,006,11,2167,08MAR2010
057838,420,2009,12,6141,001,11,188,08MAR2010
057838,420,2009,12,6141,006,11,238,08MAR2010
057838,420,2009,12,6142,001,11,138,08MAR2010
057838,420,2009,12,6142,006,11,2338,08MAR2010
057838,420,2009,12,6145,001,11,91,08MAR2010
057838,420,2009,12,6145,006,11,114,08MAR2010
057838,420,2009,12,6146,001,11,72,08MAR2010
057838,420,2009,12,6146,006,11,106,08MAR2010
057838,420,2009,12,6399,001,11,425,08MAR2010
057838,420,2009,13,6399,001,11,482,08MAR2010
057838,420,2009,13,6411,001,11,1406,08MAR2010
057838,420,2009,13,6411,002,11,2359,08MAR2010
057838,420,2009,13,6495,002,11,89,08MAR2010
057838,420,2009,13,6499,001,11,183,08MAR2010
057838,420,2009,13,6499,002,11,78,08MAR2010
057838,420,2009,21,6119,001,25,25988,08MAR2010
057838,420,2009,21,6119,750,99,3849,08MAR2010
057838,420,2009,21,6141,001,25,377,08MAR2010
057838,420,2009,21,6141,750,99,55,08MAR2010
057838,420,2009,21,6142,001,25,1125,08MAR2010
057838,420,2009,21,6142,750,99,189,08MAR2010
057838,420,2009,21,6145,001,25,24,08MAR2010
057838,420,2009,21,6146,001,25,143,08MAR2010
057838,420,2009,21,6146,750,99,17,08MAR2010
057838,420,2009,23,6119,001,11,120758,08MAR2010
057838,420,2009,23,6119,002,11,198894,08MAR2010
057838,420,2009,23,6119,006,11,26667,08MAR2010
057838,420,2009,23,6129,001,11,40228,08MAR2010
057838,420,2009,23,6129,002,11,98195,08MAR2010
057838,420,2009,23,6129,006,11,1657,08MAR2010
057838,420,2009,23,6139,001,11,350,08MAR2010
057838,420,2009,23,6139,002,11,300,08MAR2010
057838,420,2009,23,6141,001,11,2273,08MAR2010
057838,420,2009,23,6141,002,11,4121,08MAR2010
057838,420,2009,23,6141,006,11,409,08MAR2010
057838,420,2009,23,6142,001,11,9464,08MAR2010
057838,420,2009,23,6142,002,11,17825,08MAR2010
057838,420,2009,23,6142,006,11,2284,08MAR2010
057838,420,2009,23,6145,001,11,243,08MAR2010
057838,420,2009,23,6145,002,11,740,08MAR2010
057838,420,2009,23,6145,006,11,134,08MAR2010
057838,420,2009,23,6146,001,11,1438,08MAR2010
057838,420,2009,23,6146,002,11,2456,08MAR2010
057838,420,2009,23,6146,006,11,156,08MAR2010
057838,420,2009,23,6149,001,11,311,08MAR2010
057838,420,2009,23,6149,002,11,250,08MAR2010
057838,420,2009,23,6399,001,11,453,08MAR2010
057838,420,2009,23,6411,002,11,566,08MAR2010
057838,420,2009,23,6495,002,11,76,08MAR2010
057838,420,2009,23,6499,001,11,210,08MAR2010
057838,420,2009,23,6499,002,11,822,08MAR2010
057838,420,2009,31,6119,002,11,44212,08MAR2010
057838,420,2009,31,6119,006,11,53745,08MAR2010
057838,420,2009,31,6141,002,11,619,08MAR2010
057838,420,2009,31,6141,006,11,752,08MAR2010
057838,420,2009,31,6142,002,11,3242,08MAR2010
057838,420,2009,31,6142,006,11,3256,08MAR2010
057838,420,2009,31,6145,002,11,140,08MAR2010
057838,420,2009,31,6145,006,11,140,08MAR2010
057838,420,2009,31,6146,002,11,243,08MAR2010
057838,420,2009,31,6146,006,11,296,08MAR2010
057838,420,2009,31,6399,002,11,509,08MAR2010
057838,420,2009,33,6119,002,11,19021,08MAR2010
057838,420,2009,33,6141,002,11,269,08MAR2010
057838,420,2009,33,6142,002,11,2553,08MAR2010
057838,420,2009,33,6145,002,11,119,08MAR2010
057838,420,2009,33,6146,002,11,522,08MAR2010
057838,420,2009,33,6399,001,11,161,08MAR2010
057838,420,2009,33,6399,002,11,796,08MAR2010
057838,420,2009,35,6119,001,99,9281,08MAR2010
057838,420,2009,35,6129,001,99,28318,08MAR2010
057838,420,2009,35,6129,002,99,38158,08MAR2010
057838,420,2009,35,6129,006,99,1732,08MAR2010
057838,420,2009,35,6141,001,99,530,08MAR2010
057838,420,2009,35,6141,002,99,542,08MAR2010
057838,420,2009,35,6141,006,99,133,08MAR2010
057838,420,2009,35,6142,001,99,3702,08MAR2010
057838,420,2009,35,6142,002,99,5286,08MAR2010
057838,420,2009,35,6145,001,99,72,08MAR2010
057838,420,2009,35,6145,002,99,146,08MAR2010
057838,420,2009,35,6145,006,99,13,08MAR2010
057838,420,2009,35,6146,001,99,335,08MAR2010
057838,420,2009,35,6146,002,99,210,08MAR2010
057838,420,2009,35,6149,001,99,20,08MAR2010
057838,420,2009,35,6499,001,99,300,08MAR2010
057838,420,2009,35,6499,002,99,525,08MAR2010
057838,420,2009,41,6119,701,99,80000,08MAR2010
057838,420,2009,41,6119,750,99,59560,08MAR2010
057838,420,2009,41,6129,750,99,30478,08MAR2010
057838,420,2009,41,6139,701,99,525,08MAR2010
057838,420,2009,41,6139,750,99,518,08MAR2010
057838,420,2009,41,6141,701,99,1153,08MAR2010
057838,420,2009,41,6141,750,99,1292,08MAR2010
057838,420,2009,41,6142,701,99,3601,08MAR2010
057838,420,2009,41,6142,750,99,5508,08MAR2010
057838,420,2009,41,6145,701,99,68,08MAR2010
057838,420,2009,41,6145,750,99,159,08MAR2010
057838,420,2009,41,6146,701,99,440,08MAR2010
057838,420,2009,41,6146,750,99,1377,08MAR2010
057838,420,2009,41,6149,701,99,375,08MAR2010
057838,420,2009,41,6149,750,99,2355,08MAR2010
057838,420,2009,41,6211,750,99,7000,08MAR2010
057838,420,2009,41,6212,750,99,7190,08MAR2010
057838,420,2009,51,6119,002,99,35000,08MAR2010
057838,420,2009,51,6119,750,99,9420,08MAR2010
057838,420,2009,51,6129,001,99,24391,08MAR2010
057838,420,2009,51,6129,002,99,22939,08MAR2010
057838,420,2009,51,6141,001,99,354,08MAR2010
057838,420,2009,51,6141,002,99,822,08MAR2010
057838,420,2009,51,6141,750,99,136,08MAR2010
057838,420,2009,51,6142,001,99,78,08MAR2010
057838,420,2009,51,6142,002,99,6748,08MAR2010
057838,420,2009,51,6145,001,99,149,08MAR2010
057838,420,2009,51,6145,002,99,236,08MAR2010
057838,420,2009,51,6145,750,99,11,08MAR2010
057838,420,2009,51,6146,001,99,522,08MAR2010
057838,420,2009,51,6146,002,99,319,08MAR2010
057838,420,2009,51,6146,750,99,52,08MAR2010
057838,420,2009,51,6149,001,99,1563,08MAR2010
057838,420,2009,51,6249,001,99,126005,08MAR2010
057838,420,2009,51,6249,002,99,69707,08MAR2010
057838,420,2009,51,6259,001,99,92779,08MAR2010
057838,420,2009,51,6259,002,99,74992,08MAR2010
057838,420,2009,51,6269,001,99,4600,08MAR2010
057838,420,2009,51,6269,002,99,4600,08MAR2010
057838,420,2009,51,6319,001,99,14661,08MAR2010
057838,420,2009,51,6319,002,99,7720,08MAR2010
057838,420,2009,51,6429,001,99,78806,08MAR2010
057838,420,2009,51,6429,002,99,4807,08MAR2010
057838,420,2009,51,6499,001,99,397,08MAR2010
057838,420,2009,51,6499,002,99,112,08MAR2010
057838,420,2009,52,6249,001,99,965,08MAR2010
057838,420,2009,52,6249,002,99,1958,08MAR2010
057838,420,2009,53,6119,001,99,16450,08MAR2010
057838,420,2009,53,6141,001,99,228,08MAR2010
057838,420,2009,53,6142,001,99,1549,08MAR2010
057838,420,2009,53,6145,001,99,30,08MAR2010
057838,420,2009,53,6146,001,99,91,08MAR2010
057838,420,2009,53,6149,001,99,84,08MAR2010
057838,420,2009,53,6219,001,11,3541,08MAR2010
057838,420,2009,53,6219,002,11,3736,08MAR2010
057838,420,2009,53,6249,001,99,2039,08MAR2010
057838,420,2009,53,6249,002,99,2038,08MAR2010
057838,420,2009,71,6521,001,99,252816,08MAR2010
057838,420,2009,71,6521,002,99,218316,08MAR2010
057838,420,2009,71,6599,001,99,3782,08MAR2010
057838,420,2009,71,6599,002,99,350,08MAR2010
057838,420,2009,81,6119,750,99,5509,08MAR2010
057838,420,2009,81,6129,750,99,875,08MAR2010
057838,420,2009,81,6139,750,99,8,08MAR2010
057838,420,2009,81,6141,750,99,91,08MAR2010
057838,420,2009,81,6142,750,99,376,08MAR2010
057838,420,2009,81,6146,750,99,35,08MAR2010
057838,420,2009,81,6149,750,99,41,08MAR2010
057838,429,2009,00,3600,000,00,19378,08MAR2010
057838,429,2009,00,5829,000,00,44225,08MAR2010
057838,429,2009,11,6119,001,11,1323,08MAR2010
057838,429,2009,11,6119,002,11,9178,08MAR2010
057838,429,2009,11,6119,006,11,26048,08MAR2010
057838,429,2009,11,6119,701,11,1250,08MAR2010
057838,429,2009,11,6141,001,11,33,08MAR2010
057838,429,2009,11,6141,002,11,133,08MAR2010
057838,429,2009,11,6141,006,11,378,08MAR2010
057838,429,2009,11,6141,701,11,18,08MAR2010
057838,429,2009,11,6146,001,11,12,08MAR2010
057838,429,2009,11,6146,002,11,50,08MAR2010
057838,429,2009,11,6146,006,11,292,08MAR2010
057838,429,2009,11,6146,701,11,7,08MAR2010
057838,429,2009,11,6399,002,11,3750,08MAR2010
057838,429,2009,13,6411,002,11,475,08MAR2010
057838,429,2009,23,6119,002,99,1250,08MAR2010
057838,429,2009,23,6141,002,99,18,08MAR2010
057838,429,2009,23,6145,002,99,3,08MAR2010
057838,429,2009,23,6146,002,99,7,08MAR2010
057831,199,2009,00,5742,000,00,10436,08MAR2010
057831,199,2009,00,5743,000,00,6968,08MAR2010
057831,199,2009,00,5744,000,00,3878,08MAR2010
057831,199,2009,00,5749,000,00,10705,08MAR2010
057831,199,2009,00,5752,000,00,25805,08MAR2010
057831,199,2009,00,5753,000,00,35712,08MAR2010
057831,199,2009,11,6399,001,11,5460,08MAR2010
057831,199,2009,11,6399,001,23,475,08MAR2010
057831,199,2009,11,6399,002,11,754,08MAR2010
057831,199,2009,11,6399,002,23,50,08MAR2010
057831,199,2009,11,6499,001,11,40,08MAR2010
057831,199,2009,11,6499,001,23,3,08MAR2010
057831,199,2009,35,6499,001,99,44,08MAR2010
057831,199,2009,36,6269,002,91,2670,08MAR2010
057831,199,2009,36,6299,002,91,1000,08MAR2010
057831,199,2009,36,6343,002,91,4524,08MAR2010
057831,199,2009,36,6399,001,91,90,08MAR2010
057831,199,2009,36,6399,002,91,13106,08MAR2010
057831,199,2009,36,6399,002,99,3556,08MAR2010
057831,199,2009,36,6411,002,91,2252,08MAR2010
057831,199,2009,36,6412,002,91,5594,08MAR2010
057831,199,2009,36,6412,002,99,1506,08MAR2010
057831,199,2009,36,6419,002,91,570,08MAR2010
057831,199,2009,36,6494,001,99,8106,08MAR2010
057831,199,2009,36,6494,002,99,2875,08MAR2010
057831,199,2009,36,6499,001,91,100,08MAR2010
057831,199,2009,36,6499,001,99,3316,08MAR2010
057831,199,2009,36,6499,002,91,12126,08MAR2010
057831,199,2009,36,6499,002,99,6556,08MAR2010
057831,199,2009,41,6299,701,99,173,08MAR2010
057831,199,2009,41,6499,701,99,2169,08MAR2010
057831,199,2009,52,6299,002,99,1140,08MAR2010
